ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ra_dec_corr,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp
39.686310,0.133398,-34.666238,0.173120,0.421517,0.255987,-0.648725,0.366148,0.222108,0.270330,0.821617,-0.298780,542.185452,18.852997,299.094965,19.161865,565.968953,17.879938,1.281927,0.308868,0.973059
39.788216,0.368808,-34.738458,0.500896,0.982869,0.975503,-0.378042,1.284559,-0.706763,0.792270,-0.892073,-0.307625,146.784164,20.271667,91.255304,20.450743,123.980037,19.528540,0.922203,0.179075,0.743128
39.663494,0.183688,-34.641555,0.242875,0.104425,0.352394,-0.893608,0.516661,-0.354414,0.358524,-0.988537,-0.150694,266.925387,19.622391,124.513704,20.113346,228.951868,18.862560,1.250786,0.490955,0.759830
39.902865,0.068043,-34.815766,0.089943,0.381406,0.129290,-0.382147,0.179575,-0.086863,0.132750,-0.654337,-0.242036,1039.726001,18.146069,365.161046,18.945177,1030.827297,17.228954,1.716223,0.799109,0.917114
39.852042,0.096853,-34.744740,0.127740,0.231115,0.182771,-0.603305,0.250258,-0.028735,0.185638,-0.154789,-0.221330,700.229699,18.575264,301.336176,19.153761,646.800760,17.734993,1.418768,0.578497,0.840271
39.770981,0.116678,-34.655021,0.156779,0.309376,0.226611,-0.284840,0.317841,-0.154813,0.230887,-0.670513,-0.196048,554.479882,18.828651,231.419382,19.440390,537.143865,17.936693,1.503696,0.611738,0.891958
39.897105,0.307399,-34.812205,0.387711,0.805959,0.602631,-0.890793,0.841088,0.401329,0.563080,0.712740,-0.146673,165.085017,20.144096,89.831457,20.467817,143.571612,19.369249,1.098568,0.323721,0.774847
39.428063,0.101377,-34.591381,0.138132,0.650483,0.201857,-0.109120,0.279308,0.283550,0.206993,1.369856,-0.261098,624.118199,18.700199,246.009456,19.374008,576.241264,17.860409,1.513599,0.673809,0.839790
39.781196,0.618370,-34.700667,0.910963,-0.635843,1.242057,-2.345972,1.828738,-0.281394,1.310355,-0.214747,-0.251562,90.320329,20.798903,nan,nan,nan,nan,nan,nan,nan
39.871840,0.046949,-34.768294,0.062646,0.194446,0.088266,-0.424037,0.119092,-0.147835,0.094916,-1.557531,-0.241258,2070.256758,17.398306,744.352878,18.171942,2056.216297,16.479248,1.692694,0.773636,0.919058
39.345410,0.138932,-34.894545,0.195581,0.608430,0.253108,-0.453426,0.381286,-0.446792,0.291432,-1.533090,-0.249179,452.589122,19.049105,186.219698,19.676325,395.359904,18.269438,1.406887,0.627220,0.779667
39.765575,0.064619,-34.658361,0.089238,0.272254,0.124640,-0.213082,0.177564,-0.061642,0.129522,-0.475920,-0.192864,1160.102367,18.027124,406.399881,18.829004,1174.088059,17.087667,1.741337,0.801880,0.939457
39.836190,0.214750,-34.708270,0.283361,0.856468,0.415171,0.384629,0.587491,-0.051855,0.423419,-0.122467,-0.226903,225.992423,19.803131,139.470123,19.990185,199.891912,19.009932,0.980253,0.187054,0.793200
39.836190,0.214750,-34.708270,0.283361,0.856468,0.415171,0.384629,0.587491,-0.051855,0.423419,-0.122467,-0.226903,225.992423,19.803131,139.470123,19.990185,199.891912,19.009932,0.980253,0.187054,0.793200
39.528433,0.090272,-34.952989,0.124476,0.569908,0.163505,-0.523958,0.249634,-0.159826,0.183091,-0.872932,-0.327450,812.467476,18.413851,287.960247,19.203056,771.223009,17.543970,1.659086,0.789206,0.869881
39.616107,0.111415,-34.588569,0.142962,0.227497,0.223140,-0.215691,0.306746,-0.548414,0.208384,-2.631749,-0.206354,517.426552,18.903744,230.384170,19.445257,467.865113,18.086618,1.358639,0.541513,0.817125
39.780708,0.226575,-34.683872,0.352828,0.213488,0.453094,-1.672558,0.666762,0.404398,0.508837,0.794750,-0.483483,287.115303,19.543224,123.218599,20.124697,255.140206,18.744972,1.379725,0.581472,0.798252
39.676407,0.095779,-34.761877,0.126111,0.170408,0.174958,-0.254098,0.250491,-0.253680,0.194876,-1.301748,-0.202575,663.875610,18.633148,280.692536,19.230810,609.063875,17.800262,1.430548,0.597662,0.832886
