ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ra_dec_corr,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp
100.266839,0.143228,-51.060931,0.159370,0.578044,0.189752,-0.016368,0.202173,-0.085642,0.158047,-0.541874,0.096158,606.629500,18.730059,257.532791,19.311460,479.087431,18.046858,1.264603,0.581402,0.683201
100.251288,0.088677,-51.061934,0.099919,0.718503,0.114295,0.079896,0.128845,-0.213221,0.101355,-2.103708,0.063830,1130.497026,18.054193,453.236254,18.697731,938.096816,17.317276,1.380455,0.643538,0.736917
100.249295,0.455233,-51.058949,0.510643,0.195066,0.612436,1.496277,0.637332,0.070769,0.480179,0.147381,0.065572,157.322142,20.195393,80.753977,20.570633,114.774088,19.598286,0.972347,0.375240,0.597107
100.266530,0.261239,-51.042903,0.269478,0.318152,0.360751,0.065299,0.341798,0.830663,0.290788,2.856590,0.122099,293.722596,19.517523,142.013512,19.957718,225.239427,18.866285,1.091433,0.440195,0.651237
100.299006,0.254617,-51.045182,0.272536,-0.007697,0.349457,0.533956,0.362418,-0.039559,0.269577,-0.146744,0.186833,316.139641,19.437670,119.168866,20.148136,244.902669,18.775412,1.372725,0.710466,0.662258
100.300472,0.342989,-51.036528,0.363180,0.453726,0.454420,0.304790,0.469949,-0.259859,0.362654,-0.716550,0.037641,193.773397,19.969131,89.700177,20.456558,123.395735,19.519646,0.936913,0.487427,0.449486
100.285205,0.221258,-51.036780,0.224483,0.845933,0.298272,0.194759,0.273264,0.074191,0.238432,0.311164,0.091349,342.085694,19.352030,161.627974,19.817251,251.149015,18.748066,1.069185,0.465221,0.603964
100.286019,0.493867,-51.037422,0.513970,-0.190555,0.636753,-0.455867,0.596262,-0.269423,0.506250,-0.532194,0.120250,136.587944,20.348837,68.088859,20.755852,76.590679,20.037457,0.718395,0.407015,0.311380
100.278805,0.248678,-51.044238,0.262061,0.477341,0.336836,0.240850,0.323225,0.064168,0.274008,0.234185,0.143232,308.324154,19.464848,163.082623,19.807524,244.372382,18.777765,1.029758,0.342676,0.687082
100.292323,0.070200,-51.029100,0.070708,0.548621,0.094883,0.135908,0.098890,0.038891,0.073463,0.529394,0.068930,1704.645723,17.608282,697.777370,18.229250,1433.648402,16.856789,1.372461,0.620968,0.751493
100.323999,0.436085,-51.025558,0.568586,0.693526,0.556189,0.974205,0.677058,1.374275,0.477582,2.877570,0.121691,147.197553,20.267616,66.715560,20.777975,88.997921,19.874445,0.903530,0.510359,0.393171
100.318405,0.632737,-51.022510,0.696441,0.568827,0.860284,0.566790,0.826294,-0.042837,0.707651,-0.060534,0.037031,114.576205,20.539631,74.368599,20.660069,77.399533,20.026051,0.634018,0.120438,0.513580
100.314454,0.078593,-51.021089,0.087055,0.610374,0.102916,0.152882,0.125930,0.097111,0.082880,1.171713,0.106386,1669.519462,17.630888,688.931930,18.243101,1431.759964,16.858219,1.384882,0.612213,0.772669
100.319844,0.057931,-51.015010,0.063984,0.641979,0.073874,0.058886,0.086186,0.048023,0.063356,0.757983,0.124353,2163.788868,17.349329,840.313617,18.027439,1907.183274,16.546915,1.480524,0.678110,0.802414
