ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ra_dec_corr,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp
152.933282,0.854281,-1.932962,0.735756,-0.174138,0.865924,1.028644,0.801850,-0.043498,0.914367,-0.047571,-0.140421,110.012225,20.583765,40.418109,21.322102,85.603647,19.916664,1.405437,0.738337,0.667101
153.167014,0.720239,-1.863537,0.835461,-0.967347,0.707565,-0.228614,0.937261,-0.053227,0.787169,-0.067618,-0.625188,148.475489,20.258230,73.724411,20.669514,86.117558,19.910166,0.759348,0.411283,0.348064
153.169696,0.271630,-1.853538,0.314820,-0.514360,0.274649,-0.224260,0.361118,0.318895,0.288142,1.106730,-0.594697,538.052919,18.860304,233.262469,19.418930,426.310216,18.173582,1.245348,0.558626,0.686722
153.173933,0.310337,-1.863240,0.395918,-0.343739,0.320593,-0.531209,0.493359,-0.353116,0.358780,-0.984213,-0.579916,438.417169,19.082647,190.908522,19.636478,320.020642,18.484951,1.151527,0.553831,0.597696
153.189469,0.262914,-1.798902,0.288525,-0.915610,0.283308,0.262869,0.316561,-0.024483,0.272624,-0.089804,-0.520078,633.902251,18.682312,318.512736,19.080725,453.359431,18.106789,0.973936,0.398413,0.575523
153.250187,0.417981,-1.793435,0.623958,0.547990,0.433753,-0.948601,0.575973,-0.222509,0.449964,-0.494504,-0.651795,308.103877,19.465624,179.957726,19.700617,207.402340,18.955862,0.744755,0.234993,0.509762
153.238511,0.370192,-1.786265,0.522377,0.101480,0.390143,0.055507,0.502366,-0.217054,0.426944,-0.508390,-0.564951,398.175565,19.187180,184.506961,19.673510,307.264408,18.529116,1.144394,0.486330,0.658064
153.230522,0.816825,-1.765375,1.314192,-0.906749,0.853644,2.002467,0.946105,-0.305144,1.361640,-0.224100,-0.547225,189.608805,19.992722,80.882009,20.568913,137.490661,19.402212,1.166700,0.576191,0.590509
153.184783,0.863604,-1.795186,0.707514,-0.242574,0.840804,0.647737,0.972133,-0.413832,1.056164,-0.391825,-0.297351,158.239943,20.189077,104.910501,20.286495,120.891028,19.541910,0.744585,0.097418,0.647167
153.208538,1.034980,-1.763801,1.169409,0.247770,0.958005,1.045376,1.038240,1.024966,1.034572,0.990715,-0.431942,169.202493,20.116350,95.369859,20.390015,89.114104,19.873030,0.516985,0.273664,0.243320
153.208538,1.034980,-1.763801,1.169409,0.247770,0.958005,1.045376,1.038240,1.024966,1.034572,0.990715,-0.431942,169.202493,20.116350,95.369859,20.390015,89.114104,19.873030,0.516985,0.273664,0.243320
153.209853,0.712527,-1.761391,0.966057,-0.462223,0.815082,0.461608,1.015913,-0.021955,0.771271,-0.028465,-0.552227,200.320367,19.933054,116.659895,20.171238,132.520848,19.442184,0.729053,0.238184,0.490870
153.209853,0.712527,-1.761391,0.966057,-0.462223,0.815082,0.461608,1.015913,-0.021955,0.771271,-0.028465,-0.552227,200.320367,19.933054,116.659895,20.171238,132.520848,19.442184,0.729053,0.238184,0.490870
153.223847,0.498311,-1.750852,0.703490,-0.892891,0.535514,1.608725,0.640242,0.140487,0.647655,0.216917,-0.518467,287.879516,19.539339,126.736164,20.081291,208.439209,18.950447,1.130844,0.541952,0.588892
153.223847,0.498311,-1.750852,0.703490,-0.892891,0.535514,1.608725,0.640242,0.140487,0.647655,0.216917,-0.518467,287.879516,19.539339,126.736164,20.081291,208.439209,18.950447,1.130844,0.541952,0.588892
153.224544,0.321254,-1.757561,0.418565,-0.451187,0.329188,0.107909,0.401559,0.111106,0.365572,0.303923,-0.525124,610.872240,18.722490,237.961592,19.397276,458.243703,18.095154,1.302122,0.674786,0.627337
153.224544,0.321254,-1.757561,0.418565,-0.451187,0.329188,0.107909,0.401559,0.111106,0.365572,0.303923,-0.525124,610.872240,18.722490,237.961592,19.397276,458.243703,18.095154,1.302122,0.674786,0.627337
153.206236,0.809955,-1.753001,1.006312,0.467673,0.812166,-1.323890,0.939412,-0.055835,0.871201,-0.064090,-0.533097,173.425466,20.089584,84.453579,20.521997,99.280320,19.755737,0.766260,0.432413,0.333847
153.206236,0.809955,-1.753001,1.006312,0.467673,0.812166,-1.323890,0.939412,-0.055835,0.871201,-0.064090,-0.533097,173.425466,20.089584,84.453579,20.521997,99.280320,19.755737,0.766260,0.432413,0.333847
153.194735,0.688391,-1.747426,0.978164,-0.067548,0.729953,-0.755095,0.823594,-1.708426,1.079702,-1.582313,-0.355669,180.864546,20.043983,118.256561,20.156479,93.358880,19.822506,0.333973,0.112495,0.221478
153.185789,0.029064,-1.726377,0.046832,-0.940948,0.032071,-1.492521,0.047765,-0.040841,0.025432,-1.605882,-0.676183,42105.327986,14.126524,16455.828155,14.797743,36749.189602,13.334776,1.462967,0.671219,0.791748
153.027400,0.330194,-1.799106,0.269553,-0.973414,0.352956,0.034489,0.307838,-0.451659,0.381384,-1.184263,-0.290030,392.242600,19.203480,214.055103,19.512228,247.565145,18.763672,0.748556,0.308748,0.439808
153.093877,0.797101,-1.784978,0.537694,-0.090930,0.812568,0.282505,0.734026,0.480118,1.066862,0.450028,-0.159063,160.069034,20.176600,72.246386,20.691502,90.009651,19.862173,0.829329,0.514902,0.314426
153.096938,0.570882,-1.793441,0.412232,-0.286676,0.587749,-0.099013,0.549368,1.450061,0.769570,1.884248,-0.177525,220.808658,19.827326,100.521845,20.332891,160.100992,19.236910,1.095982,0.505566,0.590416
153.091654,0.136691,-1.783608,0.117348,-0.453080,0.142412,0.007938,0.138202,0.030400,0.172842,0.175881,-0.268121,1675.858025,17.626774,678.166101,18.260202,1404.662890,16.878965,1.381237,0.633429,0.747808
153.067266,0.104419,-1.763415,0.093570,-0.526686,0.130248,0.158712,0.119053,0.072947,0.155136,0.470213,-0.281586,2376.170652,17.247673,915.869084,17.933958,2089.497818,16.447790,1.486168,0.686285,0.799883
152.985479,0.304360,-1.792597,0.229958,-0.606341,0.328810,0.218772,0.285403,-0.783363,0.351410,-2.229200,-0.292383,431.914347,19.098873,184.954963,19.670877,310.107132,18.519115,1.151762,0.572004,0.579758
152.985479,0.304360,-1.792597,0.229958,-0.606341,0.328810,0.218772,0.285403,-0.783363,0.351410,-2.229200,-0.292383,431.914347,19.098873,184.954963,19.670877,310.107132,18.519115,1.151762,0.572004,0.579758
152.985479,0.304360,-1.792597,0.229958,-0.606341,0.328810,0.218772,0.285403,-0.783363,0.351410,-2.229200,-0.292383,431.914347,19.098873,184.954963,19.670877,310.107132,18.519115,1.151762,0.572004,0.579758
152.991124,0.129296,-1.782155,0.105164,-0.530749,0.146816,0.070613,0.129760,-0.190182,0.152396,-1.247951,-0.266655,1399.773244,17.822222,551.519205,18.484640,1202.877890,17.047342,1.437298,0.662418,0.774879
152.991124,0.129296,-1.782155,0.105164,-0.530749,0.146816,0.070613,0.129760,-0.190182,0.152396,-1.247951,-0.266655,1399.773244,17.822222,551.519205,18.484640,1202.877890,17.047342,1.437298,0.662418,0.774879
152.976880,0.227890,-1.786930,0.186358,-0.839679,0.252784,0.246166,0.221412,-0.158071,0.268106,-0.589582,-0.291103,665.987253,18.628702,291.448897,19.177135,521.184015,17.955418,1.221718,0.548433,0.673285
152.976880,0.227890,-1.786930,0.186358,-0.839679,0.252784,0.246166,0.221412,-0.158071,0.268106,-0.589582,-0.291103,665.987253,18.628702,291.448897,19.177135,521.184015,17.955418,1.221718,0.548433,0.673285
153.052139,0.786055,-1.748692,0.588561,-0.505672,0.929860,-0.682686,0.786612,0.785195,1.236996,0.634760,-0.200738,153.864305,20.219522,68.433649,20.750368,96.958646,19.781429,0.968939,0.530846,0.438093
153.028447,0.305432,-1.754243,0.254429,-0.454278,0.335859,-0.081941,0.305608,-0.114949,0.389981,-0.294756,-0.230559,470.828925,19.005209,218.562355,19.489603,351.019113,18.384569,1.105034,0.484394,0.620640
153.028447,0.305432,-1.754243,0.254429,-0.454278,0.335859,-0.081941,0.305608,-0.114949,0.389981,-0.294756,-0.230559,470.828925,19.005209,218.562355,19.489603,351.019113,18.384569,1.105034,0.484394,0.620640
153.017201,0.237652,-1.745889,0.196216,-0.447390,0.262844,-0.080451,0.227200,-0.289381,0.277471,-1.042925,-0.255788,590.387240,18.759525,283.064519,19.208828,450.643857,18.113312,1.095516,0.449303,0.646214
