ra,dec,Vhel,Vhel_error,mem
39.78941667,-34.85633333,66,0.7,0.991
39.79666667,-34.74122222,78.3,0.4,0.975
39.78929167,-34.74652778,65.3,1.1,0.953
39.79583333,-34.75777778,65.5,0.7,0.993
39.81016667,-34.77047222,69.1,0.4,0.989
39.81258333,-34.81697222,53.2,3,0.96
39.81020833,-34.82925,56,1.2,0.994
39.803,-34.87091667,49.8,0.4,0.994
39.72266667,-35.01344444,73.8,0.4,0.968
39.69029167,-34.96355556,77,0.5,0.911
39.73675,-34.94138889,68.1,0.7,0.936
39.74595833,-34.92602778,43.9,0.3,0.977
39.68666667,-34.98727778,67.8,0.6,0.98
39.65895833,-34.96752778,60.1,0.3,0.986
39.67183333,-34.88272222,73.5,0.5,0.974
39.69041667,-34.87261111,64.2,0.4,0.986
39.69358333,-34.86386111,46.8,0.4,0.987
39.69954167,-34.84994444,65.7,0.5,0.986
39.69391667,-34.83763889,67,0.5,0.978
39.68879167,-34.82172222,58.3,0.5,0.983
39.81166667,-34.73102778,49.4,0.6,0.994
39.80745833,-34.73716667,54.6,0.5,0.991
39.81566667,-34.76047222,32.2,1.3,0.951
39.82483333,-34.78477778,54.8,0.6,0.991
39.825625,-34.80602778,62.6,0.6,0.994
39.819375,-34.81358333,58.5,0.6,0.994
39.82558333,-34.88063889,78.3,0.8,0.965
39.84183333,-34.74827778,48.1,0.3,0.986
39.85308333,-34.78030556,65,0.6,0.993
39.85316667,-34.79972222,69.2,1.4,0.981
39.857875,-34.84247222,69.1,0.4,0.985
39.83383333,-34.84683333,59.9,0.9,0.994
39.83408333,-34.86041667,46.4,0.5,0.988
39.773375,-35.02872222,54.6,0.4,0.99
39.79783333,-35.01016667,69.5,0.5,0.979
39.83329167,-34.98791667,64.4,0.6,0.986
39.80345833,-34.96763889,57.3,0.4,0.983
39.82166667,-34.95669444,73.4,0.6,0.963
39.81116667,-34.93008333,57.1,0.4,0.99
39.74995833,-34.959,32,0.3,0.908
39.85191667,-34.74469444,51.6,0.6,0.994
39.85829167,-34.7495,58.2,0.4,0.995
39.87208333,-34.76908333,43.3,1,0.988
39.881,-34.82675,74.7,0.5,0.985
39.896875,-34.83547222,52.8,0.3,0.991
39.90141667,-34.84411111,41.8,0.9,0.989
39.92091667,-34.85808333,54.1,0.8,0.994
39.89654167,-34.76080556,52.3,0.6,0.995
39.89825,-34.78333333,50.6,1.3,0.988
39.91420833,-34.81069444,48.5,0.5,0.994
39.927375,-34.81766667,74.7,1.2,0.965
39.96266667,-34.84222222,46.6,2.5,0.987
39.97225,-34.86494444,46,0.6,0.99
39.95404167,-34.86577778,53.2,0.8,0.99
39.93183333,-34.95563889,38.2,1.9,0.943
39.94141667,-34.95613889,50.1,0.7,0.987
39.90220833,-34.92775,68,0.4,0.971
39.97291667,-34.91436111,44.7,1.3,0.991
39.89620833,-34.89808333,54,0.5,0.994
39.93545833,-34.89577778,57.7,0.7,0.995
39.86225,-34.96155556,65.2,0.7,0.956
39.833,-34.909,68.7,1.8,0.922
39.87470833,-34.90416667,63.5,1.4,0.99
39.88141667,-34.88611111,61.7,0.5,0.987
39.686375,-35.00094444,59.5,0.4,0.99
39.66254167,-34.98611111,67.5,0.5,0.976
39.62529167,-34.97383333,52.1,0.4,0.977
39.69229167,-34.93258333,52.2,0.3,0.984
39.769375,-34.79127778,55.6,0.7,0.994
39.78795833,-35.03630556,69.1,0.6,0.95
39.74075,-34.99963889,69.4,0.5,0.976
39.824375,-34.98488889,51.1,0.4,0.988
39.721625,-34.98413889,58.6,0.4,0.986
39.94204167,-34.82913889,81.4,0.5,0.958
39.94066667,-34.83588889,57.6,0.7,0.99
39.94266667,-34.88280556,65.9,0.4,0.968
39.8895,-34.96625,55.4,0.5,0.99
39.64566667,-34.80075,60.2,1.5,0.987
39.65470833,-34.88625,48,2.4,0.974
39.66908333,-34.89191667,41.5,1.9,0.97
39.61904167,-34.89475,51,1.6,0.987
39.628875,-34.94841667,33.6,1.1,0.926
39.748,-34.76011111,57.4,1.2,0.994
39.73154167,-34.76627778,57.9,1,0.993
39.68616667,-34.76338889,43,2.3,0.982
39.72058333,-34.78372222,44.6,1,0.991
39.67566667,-34.79458333,46.6,4.7,0.991
39.68504167,-34.80280556,59.9,5.1,0.992
39.67904167,-34.849,75.2,6.2,0.965
39.78908333,-34.74183333,59.8,2.2,0.992
39.782875,-34.76477778,69.9,11.7,0.982
39.78466667,-34.79516667,46.9,1.3,0.989
39.76629167,-34.86072222,66.5,1.3,0.992
39.82483333,-34.75880556,35.6,0.9,0.972
39.805375,-34.8415,55.1,2.5,0.992
39.81716667,-34.86627778,44.8,2.3,0.987
39.83625,-34.88325,49.6,2.5,0.993
39.85045833,-34.90619444,61.5,4.9,0.991
39.85716667,-34.83297222,73,3.1,0.983
39.88579167,-34.85072222,51.2,4.7,0.985
39.85879167,-34.87283333,67.4,3.5,0.98
39.9465,-34.8705,55.7,1.8,0.995
39.88479167,-34.92113889,64.9,1.2,0.991
39.91533333,-34.93666667,67.4,7,0.978
40.11179167,-34.70047222,46.5,3.2,0.985
39.99670833,-34.67583333,55.9,0.6,0.995
39.90075,-34.80077778,61.5,0.9,0.968
39.92566667,-34.71530556,68.7,1.1,0.986
39.92058333,-34.72477778,59.5,0.4,0.995
39.90529167,-34.73158333,57.2,0.5,0.994
39.88758333,-34.74502778,73.4,0.7,0.987
39.92958333,-34.70811111,73.2,1,0.986
39.9485,-34.70763889,55.4,0.4,0.995
39.9515,-34.72113889,69.4,0.5,0.988
39.95829167,-34.72111111,54.5,0.4,0.992
39.948625,-34.7305,46.9,2.2,0.983
39.95575,-34.74747222,68,0.8,0.991
39.967375,-34.74669444,43.8,1.3,0.987
39.97733333,-34.78319444,65.8,1.2,0.988
39.92879167,-34.79033333,47.7,0.5,0.986
39.892625,-34.81447222,48.2,0.6,0.993
39.89116667,-34.79205556,58.1,0.9,0.994
39.96458333,-34.6805,62.6,1,0.99
39.98075,-34.68163889,53.1,0.6,0.995
39.98575,-34.68722222,54.8,0.7,0.995
39.979875,-34.71416667,46.3,0.5,0.992
39.99141667,-34.73458333,50.1,0.8,0.995
39.99095833,-34.77511111,82,0.5,0.951
39.987125,-34.79280556,64.2,0.8,0.993
40.02008333,-34.71394444,61.2,1.5,0.983
40.01954167,-34.72252778,58.6,0.5,0.995
40.01079167,-34.72636111,58.5,0.5,0.995
40.019125,-34.75,59.6,1.6,0.985
39.99720833,-34.90744444,64.7,0.5,0.993
40.01275,-34.86163889,53.1,0.7,0.994
40.00508333,-34.83522222,77.3,0.5,0.978
40.01070833,-34.83505556,56.4,1.1,0.994
40.01508333,-34.83158333,58.1,0.5,0.993
40.015875,-34.82436111,46.5,1.4,0.992
40.0235,-34.82241667,72.9,1.6,0.977
39.987875,-34.81858333,69.5,1.9,0.975
39.97975,-34.83280556,35,0.7,0.971
39.95783333,-34.81486111,40,0.7,0.982
39.95366667,-34.80005556,54.9,0.5,0.994
40.04329167,-34.68408333,81.7,1.4,0.956
40.04125,-34.69666667,48.2,0.5,0.994
40.03616667,-34.7565,52.4,2.6,0.991
40.022375,-34.75905556,53.9,0.5,0.994
40.03520833,-34.77391667,44.6,0.9,0.991
40.02558333,-34.78752778,67.8,1.3,0.989
40.056375,-34.69466667,63.1,0.6,0.994
40.06791667,-34.7025,58,2.2,0.975
40.046625,-34.72855556,43.9,1,0.986
40.05904167,-34.90783333,34.6,2.6,0.948
40.07395833,-34.90647222,82.3,1,0.947
40.058375,-34.79247222,52.3,0.6,0.993
40.093625,-34.78433333,64.8,1.6,0.993
40.04970833,-34.78222222,31.5,1.1,0.919
40.11170833,-34.751,48.4,1.7,0.993
40.10729167,-34.747,56.5,0.8,0.994
40.034625,-34.90238889,46,1,0.991
40.05204167,-34.887,74.1,0.4,0.986
40.05504167,-34.87738889,50.1,0.8,0.993
40.04454167,-34.85463889,47.8,0.8,0.992
40.02929167,-34.81063889,77.8,0.4,0.974
40.13,-34.70680556,68.5,3.2,0.983
40.13575,-34.82125,67.5,2.2,0.984
40.159,-34.76388889,69.8,1.1,0.989
40.14191667,-34.73605556,36.3,5.4,0.95
40.09433333,-34.89727778,64,1.3,0.993
40.12641667,-34.84875,59,1,0.989
40.12275,-34.7825,47,0.5,0.982
40.12975,-34.77686111,60.5,1.8,0.992
40.1245,-34.76986111,46.7,1.2,0.99
40.11770833,-34.75013889,56,0.8,0.994
39.916875,-34.71691667,34.2,0.9,0.973
39.92783333,-34.72594444,40.5,1.3,0.987
39.89929167,-34.73275,55.4,1,0.993
39.903375,-34.75825,76.8,1.2,0.979
39.899,-34.81486111,51.2,2.8,0.987
39.965375,-34.78130556,38.3,1.9,0.982
40.00225,-34.76297222,46.8,2.8,0.992
40.04333333,-34.74119444,70.2,6.3,0.988
40.05041667,-34.79497222,60.7,3.5,0.993
40.12766667,-34.867,61.7,7.7,0.986
40.16345833,-34.79638889,48.1,4.1,0.99
40.13904167,-34.78258333,50.3,3.7,0.993
40.07333333,-34.29636111,67.5,0.7,0.993
40.0695,-34.36666667,70.7,0.5,0.994
39.783,-34.41627778,61.4,1.4,0.989
39.82108333,-34.29036111,38.1,1.8,0.964
39.84783333,-34.38616667,63.8,0.7,0.993
39.843375,-34.39536111,42.2,0.4,0.99
39.822375,-34.42763889,42,0.4,0.991
39.892,-34.55572222,29.3,2.9,0.942
39.868625,-34.50761111,64.8,0.4,0.995
39.88195833,-34.50072222,54.1,0.9,0.994
39.85154167,-34.48483333,40.8,1.4,0.988
39.88516667,-34.44333333,64.5,0.3,0.996
39.88766667,-34.42491667,43.1,1.9,0.992
39.817375,-34.50494444,63.7,0.4,0.994
39.83783333,-34.47838889,84.8,1,0.934
39.85854167,-34.45205556,49.7,0.8,0.95
39.79566667,-34.44586111,36.8,4.7,0.981
39.88833333,-34.28619444,63.8,0.4,0.984
39.853,-34.31947222,46.5,0.4,0.992
39.85158333,-34.36469444,54,0.3,0.994
39.87291667,-34.41338889,50.8,0.3,0.976
39.91466667,-34.31591667,56.9,2,0.993
39.92591667,-34.33483333,51.7,0.4,0.994
39.90670833,-34.34661111,35.8,0.6,0.982
39.91883333,-34.3585,67.8,0.9,0.993
39.91229167,-34.39122222,45.6,0.4,0.991
39.92145833,-34.40247222,63,0.3,0.998
39.94208333,-34.57022222,53.1,0.6,0.981
39.94475,-34.4885,53,1.3,0.997
39.96141667,-34.48538889,61.3,0.5,1
39.93475,-34.46113889,63,0.5,0.995
39.95575,-34.43877778,63.6,0.6,1
39.93525,-34.43986111,69.2,0.6,0.997
39.92295833,-34.43783333,37.9,0.4,0.995
39.934875,-34.419,55.6,0.4,0.998
39.91258333,-34.56697222,61.9,1.4,0.995
39.91079167,-34.51013889,52.5,0.9,0.993
39.88333333,-34.469,79.5,0.6,0.978
39.914625,-34.44652778,49.2,0.7,0.997
39.90183333,-34.43866667,49.8,0.5,0.989
39.89720833,-34.42591667,55,0.4,0.996
39.903,-34.41969444,54.3,0.6,0.996
39.96541667,-34.30380556,47,0.5,0.995
39.98120833,-34.35952778,59.4,1.3,0.998
39.95816667,-34.37905556,48,0.5,0.997
39.96295833,-34.38525,30.6,0.4,0.981
39.95729167,-34.41072222,73.9,0.4,0.996
40.00370833,-34.26761111,55.9,1.8,0.991
40.018,-34.28866667,53.6,0.8,0.995
40.00170833,-34.31955556,46.8,0.4,0.996
39.98691667,-34.34702778,82.1,0.4,0.96
40.00229167,-34.35088889,31.6,0.6,0.983
40.016625,-34.37491667,62.5,0.4,0.998
39.99433333,-34.37719444,57.4,1,0.998
40.013875,-34.44688889,63.2,1.3,1
40.02745833,-34.42319444,52.2,0.6,1
40.00779167,-34.42191667,64.1,0.3,1
39.96679167,-34.55422222,55,0.7,0.996
39.99766667,-34.53680556,43.7,0.3,0.996
40.00220833,-34.52177778,72.7,0.6,0.994
40.00083333,-34.515,52,0.4,0.998
40.00816667,-34.5115,64.9,0.5,0.996
40.00008333,-34.49286111,37,0.9,1
39.99466667,-34.45363889,51.4,0.6,1
39.96920833,-34.43605556,65.5,0.8,1
40.03375,-34.34111111,58.8,0.9,0.997
40.0495,-34.35211111,41.5,0.4,0.99
40.03833333,-34.36075,60.8,0.3,0.995
40.05020833,-34.37594444,46.9,0.5,0.993
40.01941667,-34.38627778,68.4,0.5,0.997
40.023125,-34.40719444,60.9,0.5,1
40.110125,-34.33169444,48.8,0.8,0.995
40.08141667,-34.35497222,52,1.2,0.996
40.14591667,-34.40197222,52.3,1.5,0.995
40.14629167,-34.41602778,58.8,0.3,0.994
40.083875,-34.52363889,54.3,0.8,0.962
40.08470833,-34.46991667,57.3,0.5,0.998
40.13666667,-34.46661111,51.9,0.4,0.99
40.10025,-34.39925,49.4,0.4,0.997
40.05783333,-34.54311111,46.5,0.5,0.996
40.05595833,-34.53747222,59.9,0.4,0.996
40.04754167,-34.47302778,32,0.7,0.987
40.07679167,-34.45288889,34.9,0.6,0.987
40.053875,-34.42711111,64.2,0.8,0.998
40.06983333,-34.40555556,37.1,0.5,0.991
40.12825,-34.41561111,48.1,1.7,0.995
40.144875,-34.39705556,50.6,3.4,0.994
40.09291667,-34.39594444,45.8,1.5,0.994
39.791,-34.33147222,42.8,2.6,0.989
39.7995,-34.36563889,64.4,1.2,0.992
39.80191667,-34.30855556,56.3,1.5,0.993
39.86375,-34.3855,60.1,0.8,0.995
39.91154167,-34.41030556,58.9,1.1,0.997
39.89679167,-34.41116667,64,1.9,0.995
39.81766667,-34.54169444,55.8,1.2,0.994
39.82416667,-34.51583333,60.9,1.5,0.995
39.80808333,-34.47680556,63.6,1.3,0.994
39.829,-34.44563889,68.2,1.8,0.991
39.80541667,-34.43933333,62.3,2.4,0.994
39.83170833,-34.41377778,60.1,1,0.993
39.8945,-34.36030556,40.3,1.3,0.984
39.88908333,-34.37863889,49.1,0.9,0.996
39.93458333,-34.26863889,55.8,2.1,0.993
39.92641667,-34.29877778,45.9,1.2,0.986
39.918625,-34.32755556,53.3,0.8,0.991
39.94658333,-34.34619444,63.9,0.8,0.995
39.93166667,-34.35336111,47.1,0.9,0.995
39.89,-34.5705,59.9,1,0.992
39.87325,-34.54894444,72.3,1.4,0.988
39.90491667,-34.54375,49.2,2,0.995
39.89420833,-34.49613889,54.4,2.5,0.996
39.92570833,-34.45852778,58.7,1.4,0.998
39.858875,-34.54033333,58.2,1.3,0.993
39.86916667,-34.52405556,36.4,1.4,0.974
39.832625,-34.44094444,36.2,1.1,0.976
39.86716667,-34.43394444,46.9,0.7,0.988
39.95379167,-34.25588889,56.5,2.6,0.994
39.98016667,-34.29486111,62.1,1.1,0.992
39.986125,-34.32286111,28.9,1,0.937
40.00366667,-34.37466667,73,1.1,0.996
39.97170833,-34.38308333,31.6,1.3,0.984
39.9765,-34.39216667,47,0.9,0.996
39.957375,-34.39813889,51.1,0.9,0.997
39.96795833,-34.41402778,62.9,1.3,1
40.025125,-34.281,75.1,1.4,0.983
40.04895833,-34.35958333,33.4,0.9,0.988
40.01166667,-34.39261111,65.8,0.8,0.997
40.01629167,-34.4115,63.1,1.1,1
39.990625,-34.56127778,52.3,1.3,0.995
39.972,-34.49597222,64.4,1.1,1
40.02158333,-34.48436111,53.4,0.9,1
39.97866667,-34.47652778,41.8,1.3,1
39.9925,-34.46272222,67.1,1.8,1
39.97829167,-34.45091667,29.4,3.2,1
40.02345833,-34.42666667,55,1.2,1
39.95429167,-34.54558333,60.8,1,0.994
39.91945833,-34.50691667,84,1.1,0.973
39.957,-34.48072222,50.4,0.9,1
39.95858333,-34.457,48.5,1.6,1
39.961,-34.4465,58.4,0.7,1
39.95479167,-34.42666667,54.6,1,0.998
40.05925,-34.317,71.7,1.2,0.989
40.071125,-34.38230556,38,1.3,0.992
40.08520833,-34.40011111,68.9,0.9,0.993
40.095125,-34.40097222,30.6,2.4,0.966
40.10133333,-34.40438889,34.6,1.2,0.984
40.12241667,-34.34913889,43.4,1.6,0.984
40.13654167,-34.37563889,63.9,1.1,0.993
40.14554167,-34.40927778,34,1.9,0.956
40.11183333,-34.41483333,49.9,3.3,0.995
40.065,-34.54338889,64.4,1.2,0.992
40.099875,-34.47,66.3,1.1,0.992
40.11916667,-34.46530556,48.6,1,0.992
40.10154167,-34.44652778,56.4,0.8,0.996
40.10095833,-34.439,55.5,1,0.997
40.0895,-34.43263889,66.1,1,0.994
40.04166667,-34.49969444,54.2,1.3,0.995
40.071,-34.49702778,64.6,1,0.997
40.03883333,-34.46980556,60.6,0.9,0.998
40.07295833,-34.43513889,63.2,1,0.997
40.02708333,-34.43666667,63.7,2.7,1
40.03325,-34.42788889,55.4,0.9,1
40.05295833,-34.42227778,70,0.8,0.997
39.68641667,-34.49894444,49.6,0.7,0.992
39.73241667,-34.50883333,54.2,1.3,0.991
39.66679167,-34.52372222,36.7,1.6,0.966
39.6515,-34.54427778,39.6,1.3,0.983
39.60466667,-34.56597222,57.2,0.3,0.995
39.59516667,-34.57183333,51.5,4.3,0.981
39.65416667,-34.57291667,32.5,3.8,0.953
39.62466667,-34.58669444,59,1.6,0.983
39.69679167,-34.53230556,44.1,1,0.985
39.70829167,-34.57188889,59.5,1.4,0.989
39.715375,-34.61013889,50.1,0.5,0.993
39.70641667,-34.61222222,50.5,1.4,0.994
39.69616667,-34.61716667,53.5,0.5,0.994
39.68720833,-34.66005556,81.4,0.5,0.911
39.65854167,-34.74988889,35.6,1.1,0.976
39.666375,-34.73647222,45.9,0.8,0.992
39.67954167,-34.71527778,56.7,0.8,0.992
39.665125,-34.70297222,43.2,0.7,0.981
39.68625,-34.66622222,51.2,0.6,0.994
39.58733333,-34.67819444,56.7,0.8,0.981
39.67008333,-34.66286111,52,0.5,0.988
39.66170833,-34.63852778,44,1.4,0.989
39.67291667,-34.63219444,73,1.7,0.986
39.67895833,-34.62863889,46.4,1.1,0.992
39.72429167,-34.49119444,48.3,0.4,0.993
39.74645833,-34.51772222,50.5,1.1,0.992
39.73095833,-34.52413889,42.9,0.6,0.976
39.74591667,-34.54527778,46.5,0.3,0.992
39.75141667,-34.55688889,63.8,0.6,0.994
39.79966667,-34.48752778,41.2,0.7,0.986
39.789875,-34.49066667,51.5,0.4,0.995
39.79020833,-34.56519444,35,0.5,0.979
39.779375,-34.56591667,55.9,0.6,0.995
39.76379167,-34.58044444,51.9,0.7,0.982
39.78754167,-34.76466667,52.1,0.4,0.995
39.78516667,-34.70466667,50.8,0.4,0.994
39.81791667,-34.69925,61.5,0.5,0.993
39.78841667,-34.69233333,47.9,0.9,0.992
39.75216667,-34.65705556,52.9,0.4,0.995
39.71708333,-34.64947222,47.1,0.9,0.993
39.72025,-34.75844444,39.7,0.8,0.981
39.70916667,-34.66711111,48,0.4,0.994
39.69841667,-34.65247222,79.7,1.6,0.968
39.84,-34.53697222,57.5,0.4,0.987
39.81870833,-34.55494444,40.3,0.6,0.981
39.827,-34.56027778,49.5,0.6,0.991
39.81358333,-34.55686111,54.7,0.9,0.989
39.79904167,-34.59341667,54.8,0.4,0.989
39.77070833,-34.59466667,53.3,0.7,0.994
39.79241667,-34.61916667,55.7,0.7,0.993
39.87195833,-34.52088889,51,0.8,0.977
39.83895833,-34.55775,39.4,1.1,0.974
39.83645833,-34.60138889,52.1,0.5,0.983
39.79545833,-34.60452778,53.5,0.4,0.995
39.80841667,-34.62069444,72.5,1,0.989
39.76858333,-34.63433333,63.9,0.4,0.991
39.85820833,-34.69088889,39.2,0.4,0.987
39.88975,-34.69525,59.7,0.4,0.993
39.8785,-34.674,57.8,0.4,0.985
39.83691667,-34.64488889,78.6,0.6,0.967
39.79945833,-34.75875,52.7,0.6,0.994
39.84870833,-34.69347222,44.8,0.4,0.99
39.84229167,-34.68613889,50.3,0.5,0.995
39.80570833,-34.68694444,60.4,0.4,0.995
39.799125,-34.688,52.7,0.4,0.994
39.82266667,-34.67961111,41.6,0.4,0.991
39.90079167,-34.51627778,47,0.9,0.995
39.88025,-34.51216667,76,2.6,0.986
39.87645833,-34.52377778,48.2,0.5,0.996
39.87858333,-34.53194444,50.4,0.3,0.996
39.86929167,-34.59052778,47,0.4,0.977
39.884,-34.61533333,46.6,2.1,0.97
39.87866667,-34.62044444,60.1,0.8,0.989
39.836625,-34.60991667,67.5,0.5,0.991
39.93258333,-34.55208333,59.4,0.9,0.997
39.92483333,-34.57022222,44.4,1.3,0.975
39.91308333,-34.58536111,52.8,0.5,0.996
39.953625,-34.58536111,31.3,1.6,0.966
39.95833333,-34.58880556,55.7,0.5,0.997
39.906,-34.60433333,65.2,0.9,0.993
39.91320833,-34.60869444,53.3,0.6,0.995
39.94345833,-34.61052778,43.7,0.4,0.992
39.95875,-34.69691667,58.8,0.5,0.995
39.94091667,-34.67538889,54.8,0.6,0.995
39.960875,-34.65391667,55.3,0.5,0.995
39.91595833,-34.63313889,57.8,0.4,0.994
39.899375,-34.62322222,58,0.6,0.995
39.878125,-34.62530556,57.3,0.4,0.995
39.82620833,-34.62072222,49.4,0.7,0.995
39.92820833,-34.70455556,64.6,0.4,0.995
39.91841667,-34.67297222,78.6,0.4,0.975
39.87645833,-34.66269444,38,0.6,0.969
39.88275,-34.65555556,65.4,0.5,0.994
39.8905,-34.65430556,38.9,0.4,0.987
39.90366667,-34.63588889,53.5,0.5,0.995
39.88991667,-34.59405556,54.8,1,0.995
39.72466667,-34.53672222,37.8,1.3,0.98
39.80195833,-34.76783333,53.6,1.6,0.994
39.831625,-34.75822222,48.2,1,0.991
39.68104167,-34.53486111,74,1,0.98
39.64804167,-34.58825,58.3,3.4,0.994
39.58229167,-34.64836111,53.2,7.9,0.981
39.711625,-34.56577778,60.1,3.4,0.993
39.690375,-34.57994444,55,1,0.992
39.68070833,-34.58258333,72,4.7,0.984
39.67875,-34.58786111,56.1,1.5,0.994
39.66854167,-34.59036111,43.8,3.7,0.985
39.66345833,-34.59855556,50.7,2.9,0.992
39.77141667,-34.72697222,55.9,1.9,0.994
39.76641667,-34.70713889,51,2.2,0.991
39.68804167,-34.64433333,63.2,4.7,0.991
39.68641667,-34.73147222,52.1,3.1,0.991
39.645875,-34.69388889,48.4,3.4,0.988
39.67991667,-34.66186111,62.9,1.6,0.993
39.667375,-34.65336111,47.8,6,0.988
39.75120833,-34.50841667,43.8,2,0.991
39.76,-34.51544444,66.1,1.3,0.993
39.762125,-34.52008333,68.3,1.3,0.992
39.73908333,-34.53394444,44.1,4.6,0.987
39.71066667,-34.58625,47.1,6.4,0.99
39.75645833,-34.61361111,48.1,1.2,0.993
39.781375,-34.549,58,4.8,0.994
39.8185,-34.54963889,71.4,1.2,0.986
39.80983333,-34.5785,44.3,1.4,0.992
39.78845833,-34.58375,59.3,3.2,0.994
39.7835,-34.588,50.4,5.9,0.98
39.87879167,-34.71230556,51.1,1.7,0.991
39.90725,-34.68427778,47.2,1,0.993
39.80191667,-34.66347222,66.5,1,0.991
39.79141667,-34.63541667,68.4,1.4,0.992
39.76545833,-34.65833333,48,1.1,0.991
39.844875,-34.49447222,61,1.1,0.995
39.84395833,-34.50680556,60.5,1.5,0.994
39.81983333,-34.58058333,58.8,2.6,0.994
39.831375,-34.60625,27.4,1.1,0.917
39.77683333,-34.62352778,49.5,2.1,0.994
39.88729167,-34.53505556,55.5,1.5,0.996
39.86679167,-34.567,43.2,2,0.99
39.85054167,-34.59166667,55.4,5.1,0.993
39.86066667,-34.60363889,52.4,1.1,0.991
39.93879167,-34.68444444,64.6,1.1,0.994
39.96270833,-34.67980556,58,1.2,0.995
39.925125,-34.65752778,67,0.9,0.99
39.90316667,-34.65419444,77.7,1.1,0.977
39.93379167,-34.57563889,64,2.6,0.995
39.87204167,-34.65108333,36.8,1.3,0.979
39.857125,-34.66127778,66.9,1,0.993
39.91829167,-34.61713889,55.8,2.9,0.995
39.91591667,-34.63919444,48.1,1.1,0.99
39.80375,-34.36844444,46.2,0.7,0.993
39.76333333,-34.41266667,32.8,0.6,0.968
39.75304167,-34.41558333,47.8,0.8,0.994
39.844125,-34.30405556,56.6,0.4,0.993
39.84629167,-34.55911111,51.1,2.9,0.994
39.8505,-34.55333333,58,3,0.986
39.86875,-34.52655556,52.3,1,0.996
39.87108333,-34.51855556,37.9,0.5,0.989
39.85375,-34.46363889,36.6,1.1,0.978
39.81704167,-34.47402778,52.8,2.7,0.993
39.82220833,-34.46780556,72.2,0.5,0.99
39.77708333,-34.46263889,64.7,0.4,0.994
39.80858333,-34.42941667,52,0.9,0.993
39.853,-34.42047222,47.2,0.4,0.991
39.87908333,-34.28558333,69.4,0.6,0.988
39.89691667,-34.34377778,62.2,0.5,0.992
39.92716667,-34.57044444,83.8,0.4,0.958
39.91583333,-34.56883333,38.3,0.7,0.989
39.92404167,-34.48888889,54,0.4,0.997
39.93008333,-34.47747222,60.4,0.4,0.996
39.90108333,-34.44594444,71.6,0.4,0.993
39.89554167,-34.54163889,68,1.1,0.994
39.88520833,-34.50861111,61.6,0.6,0.996
39.87645833,-34.51033333,60.7,0.7,0.996
39.85533333,-34.47736111,49.3,0.5,0.994
39.95595833,-34.25977778,62.5,0.9,0.959
39.93320833,-34.31027778,60,0.4,0.985
39.93183333,-34.37991667,64.2,0.4,0.995
39.98666667,-34.27930556,50.5,0.6,0.993
39.988375,-34.28872222,36.5,0.4,0.979
40,-34.34452778,61.2,0.4,0.995
39.97279167,-34.35702778,56.5,0.4,0.998
39.99479167,-34.40680556,43.4,0.5,1
39.99308333,-34.48294444,62,0.7,1
40.01520833,-34.46780556,86.5,0.6,1
40.03420833,-34.46263889,41.5,0.9,1
40.03820833,-34.44119444,76.6,0.4,1
40.00641667,-34.44083333,47.4,0.5,1
39.95629167,-34.44177778,57.9,0.4,1
39.972625,-34.56566667,53.7,0.4,0.997
39.982625,-34.53936111,61.2,0.5,0.998
39.950125,-34.52344444,41.1,0.4,0.996
39.97945833,-34.50536111,62.6,0.4,0.998
39.98566667,-34.46986111,72.3,0.5,1
39.96395833,-34.46394444,59.3,0.4,1
39.946125,-34.47241667,55.5,0.6,0.998
40.0405,-34.33583333,69.6,0.6,0.993
40.05279167,-34.38527778,62,0.3,0.996
40.048625,-34.40227778,43.8,0.5,0.997
40.01579167,-34.399,54.3,0.7,0.998
40.01620833,-34.41244444,58.2,0.4,1
40.11495833,-34.33497222,60.6,0.6,0.99
40.10341667,-34.33913889,39,0.5,0.988
40.07379167,-34.3435,58.1,1,0.996
40.09445833,-34.38480556,61.8,0.6,0.997
40.09779167,-34.45011111,55.7,0.7,0.997
40.12083333,-34.41027778,41.3,0.4,0.992
40.08175,-34.41641667,52.8,0.4,0.998
40.087625,-34.44166667,47.2,0.5,0.997
40.087125,-34.42872222,72.2,0.4,0.996
40.08041667,-34.42783333,52.8,0.6,0.998
40.059625,-34.42491667,70.9,0.4,0.997
40.05116667,-34.42766667,72.5,0.4,0.996
40.11620833,-34.38644444,58.5,2.5,0.996
40.08208333,-34.36872222,62.4,1.1,0.996
39.81770833,-34.30308333,64,1.8,0.989
39.84233333,-34.32797222,68.6,1,0.989
39.83420833,-34.53255556,43.5,1.3,0.991
39.87016667,-34.40358333,73.8,1,0.988
39.81675,-34.50369444,59.6,1.3,0.994
39.75729167,-34.45544444,55,1.7,0.995
39.907625,-34.31566667,56.9,1,0.995
39.88129167,-34.34641667,35.8,1.1,0.964
39.925375,-34.33886111,66.2,0.9,0.995
39.94491667,-34.51008333,72.8,2.2,0.995
39.949625,-34.46297222,38.2,1.2,0.992
39.939,-34.46061111,58.7,1,0.998
39.94283333,-34.44294444,53.4,1.8,0.998
39.96383333,-34.41505556,51.8,0.9,0.998
39.92870833,-34.52161111,46,1.1,0.997
39.910125,-34.43630556,47.7,1.8,0.996
39.91845833,-34.43258333,77.8,3,0.99
39.97375,-34.26516667,52.6,1.5,0.995
39.968,-34.28961111,34.7,1.1,0.973
