ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ra_dec_corr,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp
152.129657,1.107848,12.317710,0.990391,-0.955278,1.306004,-0.005069,1.528903,1.276947,1.192299,1.070996,-0.668115,254.605308,19.673697,169.372979,19.779278,318.077016,18.505589,1.273689,0.105581,1.168108
152.129657,1.107848,12.317710,0.990391,-0.955278,1.306004,-0.005069,1.528903,1.276947,1.192299,1.070996,-0.668115,254.605308,19.673697,169.372979,19.779278,318.077016,18.505589,1.273689,0.105581,1.168108
152.230276,0.869830,12.383551,0.602801,-0.433328,0.880232,-0.835675,0.820546,0.964050,0.995258,0.968643,-0.684522,298.762685,19.500050,125.601390,20.103903,322.376199,18.491013,1.612890,0.603853,1.009037
152.139028,1.554722,12.302604,1.277182,0.259547,1.654517,-1.427483,1.888647,0.742077,1.678688,0.442057,-0.720055,177.985017,20.062407,nan,nan,nan,nan,nan,nan,nan
152.139028,1.554722,12.302604,1.277182,0.259547,1.654517,-1.427483,1.888647,0.742077,1.678688,0.442057,-0.720055,177.985017,20.062407,nan,nan,nan,nan,nan,nan,nan
152.139028,1.554722,12.302604,1.277182,0.259547,1.654517,-1.427483,1.888647,0.742077,1.678688,0.442057,-0.720055,177.985017,20.062407,nan,nan,nan,nan,nan,nan,nan
152.075855,0.858224,12.348396,0.610308,0.419265,1.375577,0.932170,1.258992,0.199525,1.219117,0.163664,-0.208848,244.403265,19.718098,121.871573,20.136633,236.616080,18.826809,1.309824,0.418535,0.891289
152.075855,0.858224,12.348396,0.610308,0.419265,1.375577,0.932170,1.258992,0.199525,1.219117,0.163664,-0.208848,244.403265,19.718098,121.871573,20.136633,236.616080,18.826809,1.309824,0.418535,0.891289
152.075855,0.858224,12.348396,0.610308,0.419265,1.375577,0.932170,1.258992,0.199525,1.219117,0.163664,-0.208848,244.403265,19.718098,121.871573,20.136633,236.616080,18.826809,1.309824,0.418535,0.891289
152.128993,0.706896,12.332827,0.603378,0.115289,0.812240,-0.360417,0.912947,-1.435324,0.762972,-1.881227,-0.707748,430.727989,19.102858,213.879536,19.525965,463.367447,18.097107,1.428858,0.423107,1.005751
152.128993,0.706896,12.332827,0.603378,0.115289,0.812240,-0.360417,0.912947,-1.435324,0.762972,-1.881227,-0.707748,430.727989,19.102858,213.879536,19.525965,463.367447,18.097107,1.428858,0.423107,1.005751
152.118262,0.508074,12.278929,0.370849,0.817121,0.701381,-1.625439,0.735407,0.073131,0.691876,0.105699,-0.315523,428.935855,19.107386,262.020073,19.305552,508.404083,17.996397,1.309155,0.198166,1.110989
152.118262,0.508074,12.278929,0.370849,0.817121,0.701381,-1.625439,0.735407,0.073131,0.691876,0.105699,-0.315523,428.935855,19.107386,262.020073,19.305552,508.404083,17.996397,1.309155,0.198166,1.110989
152.135658,0.595549,12.300106,0.515991,-0.446653,0.698232,0.827609,0.784001,-0.456775,0.641221,-0.712351,-0.705397,517.887927,18.902777,279.982266,19.233562,553.878770,17.903383,1.330179,0.330786,0.999393
152.135658,0.595549,12.300106,0.515991,-0.446653,0.698232,0.827609,0.784001,-0.456775,0.641221,-0.712351,-0.705397,517.887927,18.902777,279.982266,19.233562,553.878770,17.903383,1.330179,0.330786,0.999393
152.135658,0.595549,12.300106,0.515991,-0.446653,0.698232,0.827609,0.784001,-0.456775,0.641221,-0.712351,-0.705397,517.887927,18.902777,279.982266,19.233562,553.878770,17.903383,1.330179,0.330786,0.999393
152.166158,0.655942,12.370704,0.607876,-0.328274,0.795545,0.571081,0.939726,-1.051466,0.673219,-1.561848,-0.736603,541.988651,18.853390,156.179448,19.867329,679.410258,17.681589,2.185740,1.013939,1.171801
152.091059,0.522726,12.334355,0.406230,0.072275,0.770840,0.760126,0.781375,-1.005338,0.694610,-1.447341,-0.348586,383.849449,19.227962,212.180502,19.534624,508.692114,17.995783,1.538841,0.306662,1.232180
152.073317,0.971945,12.275040,0.695286,0.045212,1.420177,1.037508,1.405170,-0.245035,1.290628,-0.189857,-0.208842,199.283505,19.939688,148.989632,19.918499,203.197418,18.992125,0.926374,-0.021189,0.947563
152.119350,0.927743,12.325250,0.810438,0.106998,1.074339,-0.821298,1.243333,-1.676987,0.991368,-1.691588,-0.713095,311.419711,19.455000,238.816685,19.406227,403.617685,18.246994,1.159233,-0.048773,1.208006
152.133934,1.123742,12.315222,0.718429,0.459832,1.032820,0.894905,0.933207,-3.353643,1.290999,-2.597711,-0.703650,236.550633,19.753555,182.939407,19.695620,293.552630,18.592705,1.102915,-0.057936,1.160851
152.181789,0.946299,12.418837,0.686940,-0.382154,1.015544,-2.441816,0.954652,-0.031282,1.079997,-0.028965,-0.668347,279.136272,19.573826,128.556471,20.078653,281.007257,18.640125,1.438528,0.504827,0.933701
152.084311,0.540099,12.279727,0.399673,-0.012183,0.768107,0.032842,0.787569,-0.147856,0.726981,-0.203384,-0.317888,375.922081,19.250622,219.182448,19.499374,387.867286,18.290213,1.209162,0.248753,0.960409
152.084311,0.540099,12.279727,0.399673,-0.012183,0.768107,0.032842,0.787569,-0.147856,0.726981,-0.203384,-0.317888,375.922081,19.250622,219.182448,19.499374,387.867286,18.290213,1.209162,0.248753,0.960409
152.090519,1.107903,12.338060,0.806317,0.298926,1.517632,0.105844,1.564950,-0.525068,1.469733,-0.357254,-0.350355,164.758731,20.146244,141.890277,19.971506,218.713348,18.912231,1.059275,-0.174738,1.234013
152.090519,1.107903,12.338060,0.806317,0.298926,1.517632,0.105844,1.564950,-0.525068,1.469733,-0.357254,-0.350355,164.758731,20.146244,141.890277,19.971506,218.713348,18.912231,1.059275,-0.174738,1.234013
